date,pm25_class,temperature,dew_point,humidity,wind_speed,pressure,condition,wind,holiday
2021-04-24,3,22.488372093023255,6.883720930232558,40.48837209302326,10.906976744186046,865.5813953488372,Fair,WNW,2
2021-04-25,3,21.772727272727273,6.886363636363637,40.40909090909091,8.454545454545455,846.0,Fair,VAR,1
2021-04-26,3,23.0,8.659090909090908,42.77272727272727,9.272727272727273,865.0227272727273,Fair,SW,0
2021-04-27,4,22.931818181818183,8.727272727272727,42.68181818181818,9.068181818181818,865.6590909090909,Fair,SSW,0
2021-04-28,4,23.209302325581394,10.046511627906977,45.325581395348834,9.093023255813954,866.8139534883721,Fair,E,0
2021-04-29,3,19.545454545454547,12.795454545454545,67.3409090909091,6.704545454545454,867.8863636363636,Fair,CALM,0
2021-04-30,3,19.181818181818183,12.477272727272727,68.95454545454545,7.75,866.7045454545455,Mostly Cloudy,CALM,0
2021-05-01,3,19.627906976744185,14.046511627906977,72.06976744186046,6.837209302325581,866.5813953488372,Mostly Cloudy,VAR,2
2021-05-02,3,17.627906976744185,15.511627906976743,88.20930232558139,3.3255813953488373,866.4883720930233,Mostly Cloudy,VAR,1
2021-05-03,3,19.837209302325583,15.767441860465116,79.76744186046511,7.232558139534884,844.2093023255813,Mostly Cloudy,VAR,0
2021-05-04,3,18.697674418604652,16.11627906976744,85.62790697674419,8.209302325581396,864.4418604651163,Mostly Cloudy,VAR,0
2021-05-05,3,19.204545454545453,15.590909090909092,80.5,8.386363636363637,864.5909090909091,Mostly Cloudy,E,0
2021-05-06,3,18.906976744186046,14.325581395348838,73.4186046511628,5.348837209302325,866.4186046511628,Mostly Cloudy,VAR,0
2021-05-07,3,20.333333333333332,15.452380952380953,75.52380952380952,5.595238095238095,866.5952380952381,Mostly Cloudy,VAR,0
2021-05-08,3,20.795454545454547,13.386363636363637,64.0909090909091,8.159090909090908,866.0909090909091,Mostly Cloudy,VAR,2
2021-05-09,3,20.522727272727273,12.181818181818182,60.13636363636363,8.863636363636363,864.1818181818181,Fair,VAR,1
2021-05-10,3,19.232558139534884,15.255813953488373,78.83720930232558,5.6976744186046515,863.0232558139535,Mostly Cloudy,E,0
2021-05-11,3,19.0,15.785714285714286,82.45238095238095,4.761904761904762,862.0714285714286,Mostly Cloudy,VAR,0
2021-05-12,3,18.25,15.886363636363637,86.61363636363636,5.931818181818182,860.6590909090909,Mostly Cloudy,VAR,0
