timestamp,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precipitation,condition
2025-05-29T10:45:00,82.0,66.0,58.0,W,10.0,0.0,25.21,0.0,Partly Cloudy
2025-05-29T11:15:00,82.0,66.0,58.0,W,9.0,0.0,25.19,0.0,Partly Cloudy
2025-05-29T11:45:00,82.0,68.0,62.0,W,10.0,0.0,25.21,0.0,Partly Cloudy
2025-05-29T12:15:00,81.0,68.0,65.0,W,8.0,0.0,25.21,0.0,Partly Cloudy
2025-05-29T12:45:00,79.0,68.0,69.0,W,9.0,0.0,25.24,0.0,Partly Cloudy
2025-05-29T13:15:00,79.0,68.0,69.0,W,8.0,0.0,25.24,0.0,Partly Cloudy
2025-05-29T13:45:00,79.0,70.0,74.0,W,6.0,0.0,25.24,0.0,Thunder
2025-05-29T14:15:00,79.0,70.0,74.0,W,6.0,0.0,25.26,0.0,Thunder
2025-05-29T14:45:00,77.0,72.0,83.0,SW,6.0,0.0,25.26,0.0,Thunder
2025-05-29T15:15:00,75.0,72.0,89.0,SSW,6.0,0.0,25.29,0.0,Thunder
2025-05-29T15:45:00,75.0,70.0,83.0,SSW,6.0,0.0,25.29,0.0,Partly Cloudy
2025-05-29T16:15:00,75.0,70.0,83.0,SSW,8.0,0.0,25.29,0.0,Partly Cloudy
2025-05-29T16:45:00,75.0,70.0,83.0,SSW,6.0,0.0,25.29,0.0,Partly Cloudy
2025-05-29T17:15:00,75.0,70.0,83.0,SW,9.0,0.0,25.29,0.0,Partly Cloudy
2025-05-29T17:45:00,73.0,73.0,100.0,SW,9.0,0.0,25.29,0.0,Light Rain with Thunder
2025-05-30T18:15:00,70.0,70.0,100.0,W,14.0,0.0,25.29,0.0,Heavy T-Storm
2025-05-30T18:45:00,70.0,70.0,100.0,W,3.0,0.0,25.26,0.0,T-Storm
2025-05-30T19:15:00,70.0,70.0,100.0,W,3.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T19:45:00,70.0,70.0,100.0,W,3.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T20:15:00,72.0,72.0,100.0,VAR,2.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T20:45:00,72.0,72.0,100.0,W,3.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T21:15:00,70.0,70.0,100.0,WNW,5.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T21:45:00,70.0,70.0,100.0,W,6.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T22:15:00,70.0,68.0,94.0,W,7.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T22:45:00,70.0,70.0,100.0,W,6.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T23:15:00,70.0,70.0,100.0,W,6.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T00:45:00,70.0,70.0,100.0,W,7.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T01:15:00,70.0,70.0,100.0,W,5.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T01:45:00,72.0,70.0,94.0,VAR,2.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T02:15:00,72.0,70.0,94.0,SW,6.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T02:45:00,73.0,68.0,83.0,VAR,2.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T03:15:00,73.0,68.0,83.0,W,6.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T03:45:00,75.0,68.0,78.0,W,7.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T04:15:00,75.0,68.0,78.0,W,7.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T04:45:00,75.0,68.0,78.0,NNW,7.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T05:15:00,77.0,66.0,69.0,NNW,3.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T05:45:00,77.0,66.0,69.0,WNW,8.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T06:15:00,79.0,64.0,61.0,WNW,9.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T05:45:00,79.0,66.0,65.0,WNW,10.0,0.0,25.26,0.0,Mostly Cloudy
2025-05-30T06:15:00,81.0,66.0,61.0,WNW,9.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T06:45:00,81.0,66.0,61.0,NW,10.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T07:15:00,81.0,66.0,61.0,WNW,12.0,0.0,25.24,0.0,Mostly Cloudy
2025-05-30T07:45:00,81.0,66.0,61.0,WNW,9.0,0.0,25.21,0.0,Partly Cloudy
2025-05-30T08:15:00,81.0,66.0,61.0,W,12.0,0.0,25.21,0.0,Partly Cloudy
2025-05-30T08:45:00,82.0,66.0,58.0,WNW,10.0,0.0,25.19,0.0,Partly Cloudy
2025-05-30T09:15:00,82.0,66.0,58.0,W,12.0,0.0,25.19,0.0,Partly Cloudy
2025-05-30T09:45:00,82.0,66.0,58.0,W,12.0,0.0,25.19,0.0,Fair
2025-05-30T10:15:00,82.0,66.0,58.0,WNW,9.0,0.0,25.19,0.0,Fair
2025-05-30T10:45:00,82.0,68.0,62.0,WNW,6.0,0.0,25.19,0.0,Fair
2025-05-30T11:15:00,82.0,68.0,62.0,W,7.0,0.0,25.19,0.0,Fair
2025-05-30T11:45:00,82.0,68.0,62.0,W,6.0,0.0,25.19,0.0,Partly Cloudy
2025-05-30T12:15:00,81.0,68.0,65.0,W,7.0,0.0,25.21,0.0,Partly Cloudy
2025-05-30T12:45:00,79.0,68.0,69.0,W,7.0,0.0,25.21,0.0,Partly Cloudy
2025-05-30T13:15:00,79.0,70.0,74.0,W,8.0,0.0,25.24,0.0,Partly Cloudy
2025-05-30T13:45:00,77.0,70.0,78.0,WSW,6.0,0.0,25.24,0.0,Partly Cloudy
2025-05-30T14:15:00,77.0,68.0,74.0,SW,6.0,0.0,25.26,0.0,Partly Cloudy
2025-05-30T14:45:00,77.0,68.0,74.0,WSW,6.0,0.0,25.26,0.0,Partly Cloudy
2025-05-30T15:15:00,75.0,68.0,78.0,SSW,7.0,0.0,25.26,0.0,Fair
2025-05-30T15:45:00,75.0,70.0,83.0,W,3.0,0.0,25.29,0.0,Fair
2025-05-30T16:15:00,75.0,70.0,83.0,WSW,5.0,0.0,25.31,0.0,Fair
2025-05-30T16:45:00,75.0,70.0,83.0,SW,3.0,0.0,25.31,0.0,Fair
2025-05-30T17:15:00,73.0,70.0,88.0,S,5.0,0.0,25.31,0.0,Fair
2025-05-30T17:45:00,73.0,66.0,78.0,S,6.0,0.0,25.31,0.0,Fair
